run_id,session_id,variant,n_trials,alpha,beta,nll,converged
299,100,2,100,0.004488165821953323,100.0,18.514696574363352,True
300,101,2,100,0.056298458273077764,8.495506574178506,51.449875962122995,True
301,102,2,100,0.04566369837941242,20.90682047557992,7.5475618231028,True
302,103,2,100,0.008040038248212046,100.0,7.87313203239237,True
303,104,2,100,0.8501532365667276,0.9448178793468145,56.508469333924495,True
304,105,2,100,0.06352337465547575,6.535771813095235,59.51986449102115,True
305,106,2,100,0.06407215068387173,12.403463127624454,34.84058704833115,True
306,107,2,100,0.6214116747388643,1.357503530367325,70.03620881628314,True
307,108,2,100,0.19541970785445484,2.831307138715649,56.53621978316234,True
308,109,2,100,0.05457654853195592,17.89765344810236,19.058089077055048,True
309,110,2,100,0.007757434797568206,100.0,15.809278202735786,True
310,111,2,100,0.2869940901040192,2.9625618300277665,52.83370532494017,True
311,112,2,100,0.1884952251697095,3.315349988888197,46.0064504327589,True
312,113,2,100,0.08196750548445589,8.952725296225925,25.148290613204857,True
313,114,2,100,0.11646795397805904,8.045639044986984,44.04063927917267,True
314,115,2,100,0.04429349869921466,17.883306817926133,12.671383708323786,True
315,116,2,100,0.06787374840595073,6.327389461163221,46.59026288501751,True
316,117,2,100,0.5949020705117688,1.0157304914312,57.169189042080006,True
317,118,2,100,0.9999,1.01027089969112,31.246297683349347,True
318,119,2,100,0.049868058846845205,13.888960715977879,15.413857212939568,True
319,120,2,100,0.0425353556883686,7.004265963219413,67.17424330469125,True
320,121,2,100,0.08931254165007087,4.46966109411661,60.779870939927044,True
321,122,2,100,0.060630513461786634,13.47739357292373,21.739115514876744,True
322,123,2,100,0.007836725728441142,100.0,7.838480348835195,True
323,124,2,100,0.35465341111335397,1.9073729974426705,28.244965584332455,True
324,125,2,100,0.08727571427681156,5.550619966484893,25.98549154274484,True
325,126,2,100,0.0804719417567333,6.600392326276072,55.7937328165954,True
326,127,2,100,0.05427891378582814,13.555745276180241,32.14621621516411,True
327,128,2,100,0.07198079337856422,11.834622079694697,43.81325690405394,True
328,129,2,100,0.11927397026601602,6.725300636976131,20.69189219098212,True
329,130,2,100,0.2711625003193484,3.8452383579008456,16.259620079036843,True
330,131,2,100,0.07521765546665707,11.298402051594168,8.525656630071055,True
331,132,2,100,0.8983672565428983,1.157957904600305,51.28794054643501,True
332,133,2,100,0.07994270315373912,12.530508165954142,26.125776499781015,True
333,134,2,100,0.0653916185772551,8.738442363767442,41.63181205210529,True
334,135,2,100,0.28361044836456734,2.315323885867409,45.97454544063173,True
335,136,2,100,0.08488913406206544,9.268163539701792,25.203964885619847,True
336,137,2,100,0.5356718789786888,1.231012705044716,68.44378901178189,True
337,138,2,100,0.018083576748843134,35.92557928448441,25.96730881785049,True
338,139,2,100,0.0619040070912725,14.22912152479938,23.92872524425263,True
339,140,2,100,0.8819734912736181,0.8068949730755668,51.85633125351502,True
340,141,2,100,0.03450310117020822,20.24716193866542,49.68903841526186,True
341,142,2,100,0.045156926742768895,16.586690156168373,14.908206056528693,True
342,143,2,100,0.34234118066910624,2.151978932243872,33.64941298924381,True
343,144,2,100,0.059582243687962215,19.974784149077887,17.74325535793795,True
344,145,2,100,0.056075724399702265,6.7407401400803755,61.44064367087271,True
345,146,2,100,0.22673085806552337,4.493481165296909,26.113729236714267,True
346,147,2,100,0.4775778458760656,2.819941569275621,13.744536513868294,True
347,148,2,100,0.005724062618025117,100.0,11.989935620095505,True
348,149,2,100,0.0503251369565603,19.529619238274147,24.144325888714537,True
349,150,2,100,0.5416281077720352,1.9868073318911441,29.37275202433074,True
350,151,2,100,0.25318063827511866,2.7575532125167803,72.45837048642943,True
351,152,2,100,0.5004876062309879,1.6961871883413462,72.63820827381689,True
352,153,2,100,0.06542300210677277,6.817684345938631,41.57501960388445,True
353,154,2,100,0.11965276215421775,5.077266285364133,31.580074887755643,True
354,155,2,100,0.07262391263603887,100.0,3.872407740762932,True
355,156,2,100,0.06088811876617936,16.40730641693657,16.351191304077027,True
356,157,2,100,0.08339630643153177,12.032588568550715,9.699930895830338,True
357,158,2,100,0.4633782846348606,1.682263511007787,52.150307372368495,True
358,159,2,100,0.27139099398514166,3.1872816432674678,27.70662329267161,True
359,160,2,100,0.7057299245057798,1.490271479848953,52.211221424718644,True
360,161,2,100,0.5604838453486046,2.3864935366506383,32.69104126715339,True
361,162,2,100,0.07144901545207112,14.140504926398577,14.536845200230704,True
362,163,2,100,0.14046374523641428,6.837503829185579,24.623453149198927,True
363,164,2,100,0.07742956586216708,13.571839730732295,17.100775544315983,True
364,165,2,100,0.08945502805111893,5.701033271540412,33.824736456944585,True
365,166,2,100,0.07937811567101222,10.571349039036818,33.35675416716001,True
366,167,2,100,0.005338228003242856,100.0,26.248000174292407,True
367,168,2,100,0.07952933838071606,14.269874524602471,15.15116000196632,True
368,169,2,100,0.06746970227002395,10.764680382062659,42.499284451041056,True
369,170,2,100,0.19921386956403672,3.4848648861473106,41.29608698152614,True
370,171,2,100,0.08118044409784224,12.27148240656973,8.44874128232971,True
371,172,2,100,0.841675399540575,1.4193080478085727,29.773823428045432,True
372,173,2,100,0.47069957761745523,2.296523483526086,25.15243168374398,True
373,174,2,100,0.055492785419458485,11.085082992490289,41.38042590079605,True
374,175,2,100,0.09006417891477438,12.70266681354288,10.196880957672013,True
375,176,2,100,0.9082185081564301,0.7445244313561462,65.20051094199326,True
376,177,2,100,0.583876006888948,1.217231702428916,63.09104380328186,True
377,178,2,100,0.16976522849000628,5.958296677302003,18.243461974240788,True
378,179,2,100,0.0761192749457519,15.769724079525494,12.588927098314782,True
379,180,2,100,0.9980796281529986,0.8929538968884622,48.9912082972248,True
380,181,2,100,0.09445302867217158,13.08777521598598,9.66562514362973,True
381,182,2,100,0.007069529545813454,100.0,9.127658048234807,True
382,183,2,100,0.008153092900907537,100.0,9.628485073402866,True
383,184,2,100,0.2679344122081359,3.911230774785236,20.409157643474938,True
384,185,2,100,0.968510609867963,0.9484112419633863,54.42262924039042,True
385,186,2,100,0.547085423189264,1.6078597212881682,38.31230231272393,True
386,187,2,100,0.8380644910927836,0.8661069058747263,65.32227662188696,True
387,188,2,100,0.6520918156635072,1.387878249902091,77.25290959773697,True
388,189,2,100,0.05261551446935198,17.853860188273458,19.13230364977101,True
389,190,2,100,0.037745790648759735,18.342495801621112,18.0431757748859,True
390,191,2,100,0.35151868391023583,2.0956156202774454,52.93420760881815,True
391,192,2,100,0.6300926260116598,1.0190340523048398,82.68914758832375,True
392,193,2,100,0.9925029247105358,0.7451866934020362,55.72222034991692,True
393,194,2,100,0.4873282879277737,1.5929443433335977,57.20684486593276,True
394,195,2,100,0.019452450060114247,33.30134656852398,26.701010514507786,True
395,196,2,100,0.522740330583168,2.558206499300885,23.777317038302936,True
396,197,2,100,0.0814221760551745,6.424335529235713,54.936295524061194,True
397,198,2,100,0.15344083346218854,4.669189503176172,46.54027513357941,True
398,199,2,100,0.7854969472854133,1.2998839832586875,68.03080904464495,True
