run_id,model,session_id,persona,n_trials,alpha,beta,nll,converged
246,gemini,47,risk_seeking,100,0.0001,0.0001,138.62945971904,True
247,gemini,48,risk_seeking,100,0.0001,0.0001,138.629473141646,True
248,gemini,49,risk_seeking,100,0.0001,0.0001,138.629466039044,True
249,gemini,50,risk_seeking,100,0.0001,0.0001,138.62944368244,True
250,gemini,1,sham_style,100,0.323628825098044,1.49615425190231,73.1724890747221,True
251,gemini,2,sham_style,100,0.611928957374462,1.71615786831237,42.3131156869575,True
252,gemini,3,sham_style,100,0.0337733326159333,11.0628255703173,46.9607689425932,True
253,gemini,4,sham_style,100,0.469710354659706,1.1797921891049,69.3346226178115,True
254,gemini,5,sham_style,100,0.0290117598810619,19.7598120848936,21.3937812323979,True
255,gemini,6,sham_style,100,0.846052067938098,0.904484611942978,78.1130155607276,True
256,gemini,7,sham_style,100,0.293724573828032,3.8664661772644,20.3213298988456,True
257,gemini,8,sham_style,100,0.0597327119724785,18.2270913031996,13.6689624198213,True
258,gemini,9,sham_style,100,0.146734259943861,5.17596769693665,53.5574152004863,True
259,gemini,10,sham_style,100,0.0688900458585588,6.40951098219237,60.4384636211869,True
260,gemini,11,sham_style,100,0.0157148739206537,47.6187345765105,18.971051700775,True
261,gemini,12,sham_style,100,0.0965936818658189,100,3.87127308970867,True
262,gemini,13,sham_style,100,0.107276631244148,3.42310847085893,79.8750524830587,True
263,gemini,14,sham_style,100,0.0330386476015968,23.3151824092613,11.1957218379459,True
264,gemini,15,sham_style,100,0.860193659357584,0.726677578021777,65.1884782927911,True
265,gemini,16,sham_style,100,0.114341893695241,3.8092420334143,62.6787861843694,True
266,gemini,17,sham_style,100,0.197655114954355,3.7189632975348,28.4055695438793,True
267,gemini,18,sham_style,100,0.605288338319965,0.83640378296947,88.0639503827798,True
268,gemini,19,sham_style,100,0.9999,0.611031804283346,77.5469879009975,True
269,gemini,20,sham_style,100,0.9999,1.99177280784704,15.6594986060875,True
270,gemini,21,sham_style,100,0.10370308443114,9.63118345792313,19.9897688334665,True
271,gemini,22,sham_style,100,0.0441951937872213,14.8246687914345,20.3100284400973,True
272,gemini,23,sham_style,100,0.0562455919758565,10.0292705485381,27.2102395338937,True
273,gemini,24,sham_style,100,0.582507123131091,1.21111307743755,75.8807352373433,True
274,gemini,25,sham_style,100,0.9999,0.783835501293298,43.5544237623023,True
275,gemini,26,sham_style,100,0.0516243564268747,9.21519865809456,45.3283237833679,True
276,gemini,27,sham_style,100,0.00650824405486348,100,12.5614686142428,True
277,gemini,28,sham_style,100,0.0467543187840402,24.8488659528383,14.5167662853284,True
278,gemini,29,sham_style,100,0.0575607513835217,27.2704130315417,6.06537949171197,True
279,gemini,30,sham_style,100,0.0562668520433203,16.9642022471996,50.6929674230906,True
280,gemini,31,sham_style,100,0.0706298293185741,10.4662449163545,37.25086337895,True
281,gemini,32,sham_style,100,0.0832607516320969,4.88611702673633,42.3316393722866,True
282,gemini,33,sham_style,100,0.0909494595341899,100,3.88148960095345,True
283,gemini,34,sham_style,100,0.9999,0.785642411751139,51.3673435758145,True
284,gemini,35,sham_style,100,0.00786070829698394,100,11.350755790067,True
285,gemini,36,sham_style,100,0.971343665911459,0.718037028285644,80.0498604513187,True
286,gemini,37,sham_style,100,0.0352726360125891,14.3126685202745,26.3848080321409,True
287,gemini,38,sham_style,100,0.0472080015512433,23.8778331733119,16.2880585471962,True
288,gemini,39,sham_style,100,0.0418235769288805,5.5462256117873,50.9803840049551,True
289,gemini,40,sham_style,100,0.0598509809689234,11.641286421967,34.9947881277462,True
290,gemini,41,sham_style,100,0.0711885556950781,14.2439470299714,29.4758020125813,True
291,gemini,42,sham_style,100,0.639839205588488,1.57323824191083,49.5534541469252,True
292,gemini,43,sham_style,100,0.174021895112973,3.71892755522583,38.076732306452,True
293,gemini,44,sham_style,100,0.0482987563252393,11.2270781210532,50.4646273289905,True
294,gemini,45,sham_style,100,0.0686464909441415,13.8615230976314,12.423752215733,True
295,gemini,46,sham_style,100,0.449125584591796,3.10325680510951,48.6388612860331,True
296,gemini,47,sham_style,100,0.622454609068014,2.15574778294444,37.4551986412105,True
297,gemini,48,sham_style,100,0.079240474966504,6.63117439020621,42.146356879546,True
298,gemini,49,sham_style,100,0.271587238367745,2.58826805617683,43.0246566517425,True
299,gemini,50,sham_style,100,0.0547919299852518,19.1561498153539,27.8095926118476,True
300,gemini,1,sham_topic,100,0.0945811765658612,12.5029112481158,16.5678015241811,True
301,gemini,2,sham_topic,100,0.611781718365747,0.870598781017678,69.8236486844137,True
302,gemini,3,sham_topic,100,0.0353476454468245,25.2580049123856,9.78558040620905,True
303,gemini,4,sham_topic,100,0.9999,1.01578409986919,31.1854790542777,True
304,gemini,5,sham_topic,100,0.090637427369434,10.6812828082665,33.625670100069,True
305,gemini,6,sham_topic,100,0.563301400102403,1.852548862975,52.920694416938,True
